name,grades,score,ra,dec,ABmag_F444W,has_COWLS_counterpart,within_COWLS_footprint,code_COWLS
Web_088_10369,XXXXXXXU,0,150.30615234375,2.5158092975616455,20.55220031738281,False,True,
Web_088_10579,XXXXXXXU,0,150.23239135742188,2.519622564315796,19.06410026550293,False,True,
Web_088_11088,XXXUXXXU,0,150.35589599609375,2.5292084217071533,17.006799697875977,False,True,
Web_088_11934,XXXXXXXX,0,150.30841064453125,2.527071475982666,19.545799255371097,False,True,
Web_088_12014,XXXXXXXX,0,150.310791015625,2.528230905532837,19.49799919128418,False,True,
Web_088_12670,XXXXXXUX,0,150.31712341308594,2.5314619541168213,19.83839988708496,False,True,
Web_088_14850,XXXXXXXX,0,150.246337890625,2.549989700317383,19.36930084228516,False,True,
Web_088_15086,XXXXXXXU,0,150.24981689453125,2.5499255657196045,21.201799392700195,False,True,
Web_088_3203,XXXXXXXU,0,150.31272888183594,2.478013277053833,19.936399459838867,False,True,
Web_088_3254,XXXXXXXU,0,150.32485961914062,2.484018564224243,18.151899337768555,False,True,
Web_088_3954,XXXXXXXX,0,150.3916015625,2.4829745292663574,19.14189910888672,False,True,
Web_088_4794,XXXXXXXX,0,150.294677734375,2.4887070655822754,18.8700008392334,False,True,
Web_088_7029,XXXXXXXU,0,150.24179077148438,2.498814344406128,19.876100540161133,False,True,
Web_088_740,XXXXXXXX,0,150.23878479003906,2.465325355529785,19.030799865722656,False,True,
Web_088_7693,XXXXXXXX,0,150.27137756347656,2.501155138015747,19.7283992767334,False,True,
Web_088_8077,XXXXXXXX,0,150.33448791503906,2.505478620529175,19.81130027770996,False,True,
Web_088_9119,XXUXXUXX,0,150.31126403808594,2.5119051933288574,19.06489944458008,True,True,COSJ100114+023042
Web_088_947,XXXXXXXX,0,150.3396453857422,2.4662296772003174,19.60950088500977,False,True,
Web_089_11286,XXXXXXXX,0,150.1305389404297,2.5298891067504883,19.70240020751953,False,True,
Web_089_11581,XXXXXXXX,0,150.12669372558594,2.5323030948638916,19.313899993896484,False,True,
Web_089_14103,XXXXXXXX,0,150.13023376464844,2.550252914428711,18.452800750732425,True,True,COSJ100031+023300
Web_089_14889,XXXXXXXX,0,150.22398376464844,2.5507616996765137,20.13159942626953,False,True,
Web_089_16570,XXXXXXXX,0,150.12010192871094,2.561479091644287,19.49810028076172,False,True,
Web_089_18487,XXXXXXXU,0,150.06275939941406,2.574106216430664,19.385799407958984,False,True,
Web_089_18745,XXXXXXXU,0,150.17576599121094,2.5726404190063477,19.795799255371097,False,True,
Web_089_20337,XXXXXXXX,0,150.17543029785156,2.582773208618164,19.48189926147461,False,True,
Web_089_21046,XXXXXXXX,0,150.11178588867188,2.586435079574585,19.75950050354004,False,True,
Web_089_21860,XXXXXXXX,0,150.123291015625,2.603740692138672,18.76740074157715,False,True,
Web_089_22196,XXXXXXXX,0,150.10971069335938,2.60261607170105,20.86720085144043,False,True,
Web_089_22463,XXXXXXXX,0,150.10009765625,2.602066993713379,20.60709953308105,False,True,
Web_089_23138,XXXXXXXU,0,150.172607421875,2.5993447303771973,19.457199096679688,False,True,
Web_089_24982,XXXXXXXU,0,150.06556701660156,2.61934232711792,19.81130027770996,False,True,
Web_089_25636,XXUUXXXX,0,150.09603881835938,2.6211562156677246,20.323699951171875,False,True,
Web_089_3619,XXXXXXXU,0,150.1396026611328,2.4818899631500244,20.45890045166016,False,True,
Web_089_40,XXXXXXXX,0,150.21066284179688,2.4587228298187256,18.760799407958984,False,True,
Web_089_8840,XXXXXXXX,0,150.11737060546875,2.515928268432617,19.6697006225586,False,True,
Web_090_10052,XXXXXXXX,0,149.90878295898438,2.5227136611938477,20.418399810791016,False,True,
Web_090_10486,XXUXXXXX,0,150.03231811523438,2.52410888671875,20.17009925842285,False,True,
Web_090_10978,XXXXXXXU,0,150.0032501220703,2.528053045272827,20.01129913330078,False,True,
Web_090_11118,XXXXXXXX,0,149.90060424804688,2.529273748397827,19.525400161743164,False,True,
Web_090_1148,XXXXXXXU,0,149.92999267578125,2.4712371826171875,19.02589988708496,False,True,
Web_090_12141,XXXXXXXX,0,149.92799377441406,2.535083293914795,19.23590087890625,False,True,
Web_090_12252,XXUXXXXU,0,149.94480895996094,2.5362884998321533,19.41860008239746,False,True,
Web_090_14798,XXXXXXXU,0,150.0350341796875,2.5531301498413086,18.650299072265625,False,True,
Web_090_14871,XXXXXXXU,0,150.00059509277344,2.5542409420013428,19.6884994506836,False,True,
Web_090_15274,XXUXXXXU,0,150.04647827148438,2.552971124649048,19.915700912475582,False,True,
Web_090_15930,XXXXXXXU,0,149.9329833984375,2.5588531494140625,18.840999603271484,False,True,
Web_090_16154,XXXXXXXU,0,150.03858947753906,2.559408664703369,19.83970069885254,False,True,
Web_090_16537,XXXXXXXU,0,149.92617797851562,2.560461044311523,20.005599975585938,False,True,
Web_090_16811,XXXXXXXX,0,149.9859619140625,2.5648770332336426,19.25510025024414,False,True,
Web_090_19535,XXXXXXXX,0,150.0519256591797,2.5804529190063477,18.907899856567383,False,True,
Web_090_19906,XXXXXXXU,0,150.04547119140625,2.578944683074951,20.38629913330078,False,True,
Web_090_20181,XXXXXXXU,0,149.96865844726562,2.5832996368408203,18.64949989318848,False,True,
Web_090_20418,XXXXXXXU,0,149.93783569335938,2.586200714111328,19.56110000610352,False,True,
Web_090_21851,XXUXXXXX,0,149.96768188476562,2.6186068058013916,18.82819938659668,False,True,
Web_090_22140,XXXXXXXU,0,149.93850708007812,2.614189624786377,19.94960021972656,False,True,
Web_090_22189,XXXXXXXU,0,150.00186157226562,2.617367744445801,20.274900436401367,False,True,
Web_090_22483,XXXXXXXU,0,149.96360778808594,2.6107327938079834,19.76549911499023,False,True,
Web_090_23321,XXXXXXXX,0,149.92210388183594,2.608036994934082,18.76469993591309,False,True,
Web_090_23696,XXXXXXXX,0,149.90792846679688,2.608920097351074,17.84819984436035,False,True,
Web_090_23735,XXXXXXXX,0,150.05775451660156,2.6102960109710693,19.1018009185791,False,True,
Web_090_23902,XXXXXXXX,0,149.90325927734375,2.6060562133789062,18.903600692749023,False,True,
Web_090_24638,XXUXXXXU,0,149.9384765625,2.6104626655578613,18.644100189208984,False,True,
Web_090_25248,XXUXXXXU,0,149.92398071289062,2.597917079925537,19.7942008972168,False,True,
Web_090_27069,XXXXXXXX,0,150.00929260253906,2.626516819000244,19.409900665283203,False,True,
Web_090_27401,XXXXXXXU,0,150.04879760742188,2.59220814704895,20.322799682617188,True,True,COSJ100011+023531
Web_090_2875,XXXXXXXX,0,149.98216247558594,2.481215715408325,19.23509979248047,False,True,
Web_090_4885,XXXXXXXU,0,149.99044799804688,2.4920847415924072,19.550500869750977,False,True,
Web_090_4973,XXXXXXXX,0,149.99270629882812,2.492617607116699,19.78779983520508,False,True,
Web_090_5595,XXXXXXXU,0,149.93824768066406,2.494591474533081,20.65279960632324,False,True,
Web_090_5794,XXXXXXXX,0,149.92681884765625,2.4989168643951416,18.99480056762696,False,True,
Web_090_6191,XXXXXXXX,0,149.95474243164062,2.5015251636505127,19.477100372314453,False,True,
Web_090_7058,XXXXXXXU,0,149.9384002685547,2.5059449672698975,19.32990074157715,False,True,
Web_090_7432,XXXXXXXU,0,149.97314453125,2.5088932514190674,19.465700149536133,False,True,
Web_090_8462,XXXXXXXX,0,149.93515014648438,2.5136656761169434,20.20070075988769,False,True,
Web_090_894,XXXXXXXX,0,149.98287963867188,2.466947555541992,19.01189994812012,False,True,
Web_090_9284,XXXXXXXU,0,149.91571044921875,2.521332263946533,18.873899459838867,False,True,
Web_091_103,XXXXXXXU,0,149.8863525390625,2.4644296169281006,18.912900924682617,False,True,
Web_091_2315,XXXXXXXU,0,149.87994384765625,2.5126729011535645,20.017900466918945,False,True,
Web_091_3505,XXXXXXXU,0,149.89414978027344,2.553947925567627,20.128999710083008,False,True,
Web_091_384,XXXXXXXU,0,149.854248046875,2.4676952362060547,19.81570053100586,False,True,
Web_102_1173,XXXXXXXU,0,150.05230712890625,2.6336143016815186,19.72780036926269,False,True,
Web_102_1291,XXXXXXXX,0,149.96868896484375,2.6344873905181885,20.09959983825684,False,True,
Web_102_1575,XXXXXXXU,0,150.0182342529297,2.640483856201172,18.9335994720459,False,True,
Web_102_4369,XXUXXXXU,0,149.97254943847656,2.6554720401763916,20.477500915527344,False,True,
Web_102_4648,XXXXXXXU,0,149.9534454345703,2.6603031158447266,19.437299728393555,False,True,
Web_102_518,XXUXXXXX,0,150.02206420898438,2.6314332485198975,19.31599998474121,True,True,COSJ100005+023753
Web_102_8,XXXXXXXU,0,150.03842163085938,2.626141309738159,19.14640045166016,False,True,
